Species,AOO
Tachigali_macrostachya,78
Tachigali_melanocarpa,201
Tachigali_melinonii,226
Tachigali_micrantha,14
Tachigali_micropetala,230
Tachigali_multijuga,111
Tachigali_odoratissima,565
Tachigali_paniculata,4343
Tachigali_paraensis,436
Tachigali_paratyensis,601
Tachigali_peruviana,63
Tachigali_physophora,329
Tachigali_pilgeriana,298
Tachigali_pimichinensis,14
Tachigali_plumbea,186
Tachigali_poeppigiana,262
Tachigali_prancei,82
Tachigali_ptychophysca,113
Tachigali_pubiflora,166
Tachigali_richardiana,34
Tachigali_rigida,265
Tachigali_rubiginosa,2267
Tachigali_rugosa,1306
Tachigali_schultesiana,0
Tachigali_setifera,636
Tachigali_subvelutina,3556
Tachigali_tinctoria,513
Tachigali_urbaniana,83
Tachigali_venusta,279
Tachigali_versicolor,116
Tachigali_vulgaris,3300
Tahina_spectabilis,14
Takhtajania_perrieri,38
Talbotiella_batesii,39
Talbotiella_eketensis,14
Talbotiella_gentii,239
Talisia_acutifolia,216
Talisia_angustifolia,219
Talisia_bullata,19
Talisia_carinata,499
Talisia_caudata,24
Talisia_cerasina,2470
Talisia_chartacea,39
Talisia_clathrata,245
Talisia_coriacea,162
Talisia_croatii,339
Talisia_cupularis,452
Talisia_dasyclada,132
Talisia_douradensis,14
Talisia_equatoriensis,63
Talisia_esculenta,3923
Talisia_eximia,29
Talisia_firma,412
Talisia_floresii,321
Talisia_furfuracea,63
Talisia_ghilleana,78
Talisia_granulosa,0
Talisia_guianensis,274
Talisia_hemidasya,250
Talisia_hexaphylla,996
Talisia_japurensis,186
Talisia_laevigata,14
Talisia_lanata,0
Talisia_longifolia,496
Talisia_macrophylla,988
Talisia_marleneana,304
Talisia_megaphylla,323
Talisia_microphylla,132
Talisia_mollis,648
Talisia_morii,29
Talisia_nervosa,891
Talisia_obovata,190
Talisia_pachycarpa,176
Talisia_parviflora,34
Talisia_pinnata,29
Talisia_praealta,161
Talisia_princeps,243
Talisia_retusa,898
Talisia_setigera,103
Talisia_simaboides,34
Talisia_squarrosa,63
Talisia_stricta,78
Talisia_subalbens,137
Talisia_sylvatica,476
Talisia_velutina,0
Talisia_veraluciana,102
Tamania_chardonii,87
Tamarindus_indica,5390
Tamarix_africana,5205
Tamarix_amplexicaulis,34
Tamarix_androssowii,0
Tamarix_aphylla,2357
Tamarix_aralensis,17
Tamarix_arceuthoides,82
Tamarix_aucheriana,29
Tamarix_boveana,658
Tamarix_canariensis,6259
Tamarix_chinensis,2616
Tamarix_dalmatica,32
Tamarix_dioica,39
Tamarix_gallica,4774
Tamarix_hampeana,108
Tamarix_hispida,14
Tamarix_hohenackeri,73
Tamarix_indica,0
Tamarix_mascatensis,71
Tamarix_parviflora,1427
Tamarix_passerinoides,21
Tamarix_ramosissima,6984
Tamarix_senegalensis,104
Tamarix_smyrnensis,18
Tamarix_stricta,0
Tamarix_tetragyna,343
Tamarix_tetrandra,197
Tamarix_usneoides,130
Tambourissa_beanjadensis,18
Tambourissa_bosseri,42
Tambourissa_capuronii,61
Tambourissa_castri-delphinii,127
Tambourissa_decaryana,14
Tambourissa_dorrii,14
Tambourissa_floricostata,0
Tambourissa_gracilis,0
Tambourissa_hildebrandtii,149
Tambourissa_humbertii,23
Tambourissa_madagascariensis,75
Tambourissa_mandrarensis,27
Tambourissa_manongarivensis,28
Tambourissa_masoalensis,42
Tambourissa_nicolliae,55
Tambourissa_nitida,0
Tambourissa_parvifolia,60
Tambourissa_perrieri,66
Tambourissa_purpurea,923
Tambourissa_quadrifida,0
Tambourissa_rakotozafyi,38
Tambourissa_religiosa,205
Tambourissa_thouvenotii,274
Tambourissa_trichophylla,135
Tambourissa_uapacifolia,78
Tamilnadia_uliginosa,65
Tammsia_anomala,67
Tannodia_cordifolia,69
Tannodia_grandiflora,57
Tannodia_obovata,14
Tannodia_pennivenia,28
Tannodia_perrieri,267
Tannodia_swynnertonii,37
Tannodia_tenuifolia,155
Tapeinosperma_pseudojambosa,526
Tapiphyllum_velutinum,42
Tapirira_bethanniana,24
Tapirira_chimalapana,51
Tapirira_guianensis,25818
Tapirira_lepidota,82
Tapirira_mexicana,1135
Tapirira_obtusa,4022
Tapirira_pilosa,0
Tapirira_retusa,661
Tapirira_rubrinervis,29
Tapiscia_sinensis,190
Tapiscia_yunnanensis,40
Tapoides_villamilii,0
Tapura_acreana,199
Tapura_africana,265
Tapura_amazonica,3164
Tapura_bouquetiana,157
Tapura_bullata,19
Tapura_capitulifera,240
Tapura_carinata,34
Tapura_colombiana,156
Tapura_coriacea,351
Tapura_costata,24
Tapura_cubensis,93
Tapura_ferreyrae,0
Tapura_fischeri,459
Tapura_follii,28
Tapura_guianensis,2532
Tapura_haitiensis,9
Tapura_juruana,930
Tapura_lanceolata,113
Tapura_latifolia,71
Tapura_magnifolia,19
Tapura_neglecta,0
Tapura_orbicularis,0
Tapura_panamensis,0
Tapura_peruviana,765
Tapura_singularis,137
Tapura_tchoutoi,19
Tapura_tessmannii,14
Taralea_cordata,815
Taralea_crassifolia,367
Taralea_oppositifolia,2089
Taralea_reticulata,53
Tarchonanthus_camphoratus,1074
Tarchonanthus_littoralis,328
Tarchonanthus_minor,431
Tarchonanthus_obovatus,290
Tarchonanthus_parvicapitulatus,211
Tarchonanthus_trilobus,272
Tarenna_adangensis,14
Tarenna_arborescens,14
Tarenna_asiatica,105
Tarenna_capuroniana,186
Tarenna_citrina,0
Tarenna_conferta,604
Tarenna_confusa,0
Tarenna_costata,0
Tarenna_cumingiana,102
Tarenna_dallachiana,2227
Tarenna_depauperata,139
Tarenna_fragrans,98
Tarenna_funebris,122
Tarenna_gibbsiae,34
Tarenna_gracilipes,483
Tarenna_grandiflora,535
Tarenna_hoaensis,19
Tarenna_hutchinsonii,29
Tarenna_jolinonii,182
Tarenna_kivuensis,29
Tarenna_lancilimba,64
Tarenna_lasiorhachis,520
Tarenna_longipedicellata,37
Tarenna_luhomeroensis,29
Tarenna_luteola,245
Tarenna_macroptera,14
Tarenna_mollis,29
Tarenna_mollissima,374
Tarenna_monticola,230
Tarenna_nilotica,97
Tarenna_nitiduloides,34
Tarenna_pallidula,1671
Tarenna_pavettoides,1452
Tarenna_pentamera,947
Tarenna_petitii,108
Tarenna_polysperma,13
Tarenna_precidantenna,373
Tarenna_principensis,0
Tarenna_pubinervis,40
Tarenna_pulchra,19
Tarenna_quadrangularis,43
Tarenna_rwandensis,39
Tarenna_sambucina,276
Tarenna_spiranthera,356
Tarenna_stellulata,0
Tarenna_sumatrensis,0
Tarenna_thouarsiana,527
Tarenna_tsangii,23
Tarenna_vignei,675
Tarenna_wangii,0
Tarenna_winkleri,0
Tarenna_yunnanensis,0
Tarennoidea_wallichii,280
Tasmannia_piperita,1693
Taxandria_juniperina,475
Taxandria_linearifolia,1552
Teclea_carpopunctifera,14
Teclea_engleriana,0
Tecoma_capensis,1471
Tecoma_castanifolia,127
Tecoma_fulva,524
Tecoma_nyassae,223
Tecoma_stans,11846
Tecomella_undulata,43
Tectona_grandis,74
Tectona_hamiltoniana,0
Tectona_philippinensis,0
Teijsmanniodendron_ahernianum,228
Teijsmanniodendron_bintuluense,24
Teijsmanniodendron_bogoriense,451
Teijsmanniodendron_bullatum,34
Teijsmanniodendron_coriaceum,235
Teijsmanniodendron_glabrum,83
Teijsmanniodendron_havilandii,14
Teijsmanniodendron_hollrungii,333
Teijsmanniodendron_holophyllum,329
Teijsmanniodendron_latiffii,0
Teijsmanniodendron_obscurinerve,14
Teijsmanniodendron_pteropodum,299
Teijsmanniodendron_punctatum,14
Teijsmanniodendron_sarawakanum,157
Teijsmanniodendron_scaberrimum,19
Teijsmanniodendron_simplicifolium,166
Teijsmanniodendron_simplicioides,39
Teijsmanniodendron_sinclairii,63
Teijsmanniodendron_smilacifolium,54
Teijsmanniodendron_subspicatum,117
Teijsmanniodendron_unifoliolatum,147
Teijsmanniodendron_zainudinii,14
Telanthophora_grandifolia,2061
Telanthophora_standleyi,97
Temnocalyx_nodulosa,24
Tephrosia_aequilata,359
Tephrosia_phylloxylon,68
Tephrosia_praecana,18
Tephrosia_pungens,175
Tephrosia_vogelii,988
Tepuianthus_aracensis,59
Tepuianthus_colombianus,39
Tepuianthus_sarisarinamensis,54
Tepuianthus_savannensis,167
Tepuianthus_yapacanensis,14
Terminalia_actinophylla,856
Terminalia_acuminata,86
Terminalia_amazonia,5194
Terminalia_arbuscula,14
Terminalia_argentea,5039
Terminalia_arjuna,22
Terminalia_australis,952
Terminalia_avicennioides,2372
Terminalia_belini,28
Terminalia_bellirica,82
Terminalia_bialata,107
Terminalia_boivinii,420
Terminalia_brachystemma,124
Terminalia_brevipes,14
Terminalia_brownii,374
Terminalia_bucidoides,247
Terminalia_calcicola,104
Terminalia_calophylla,33
Terminalia_carolinensis,0
Terminalia_catappa,6815
Terminalia_cephalota,0
Terminalia_chebula,128
Terminalia_chicharronia,147
Terminalia_citrina,49
Terminalia_crenata,52
Terminalia_crispialata,241
Terminalia_dichotoma,1067
Terminalia_disjuncta,35
Terminalia_diversipilosa,18
Terminalia_eichleriana,359
Terminalia_erici-rosenii,0
Terminalia_eriostachya,32
Terminalia_exsculpta,23
Terminalia_fagifolia,3891
Terminalia_fatraea,333
Terminalia_franchetii,145
Terminalia_glabrescens,4556
Terminalia_glaucescens,2068
Terminalia_gracilipes,54
Terminalia_guaiquinimae,78
Terminalia_ivorensis,450
Terminalia_januarensis,552
Terminalia_kaiseriana,78
Terminalia_kilimandscharica,235
Terminalia_laxiflora,1619
Terminalia_leandriana,66
Terminalia_lucida,775
Terminalia_macroptera,1040
Terminalia_macrostachya,524
Terminalia_mameluco,426
Terminalia_mantaly,229
Terminalia_mollis,666
Terminalia_muelleri,1171
Terminalia_myriocarpa,95
Terminalia_neotaliala,225
Terminalia_nigrovenulosa,95
Terminalia_oblonga,2802
Terminalia_ombrophila,94
Terminalia_orbicularis,39
Terminalia_perrieri,76
Terminalia_phanerophlebia,173
Terminalia_polycarpa,34
Terminalia_procera,339
Terminalia_prunioides,994
Terminalia_quintalata,259
Terminalia_ramatuella,196
Terminalia_randii,60
Terminalia_sambesiaca,38
Terminalia_samoensis,0
Terminalia_scutifera,38
Terminalia_sericea,1337
Terminalia_seyrigii,424
Terminalia_spinosa,53
Terminalia_stuhlmannii,47
Terminalia_subserrata,18
Terminalia_sulcata,33
Terminalia_superba,5008
Terminalia_tetrandra,51
Terminalia_trichopoda,24
Terminalia_triflora,1756
Terminalia_tropophylla,111
Terminalia_ulexoides,153
Terminalia_urschii,28
Terminalia_valverdeae,166
Terminalia_virens,304
Terminalia_yapacana,117
Ternstroemia_acrodantha,14
Ternstroemia_africana,49
Ternstroemia_alnifolia,486
Ternstroemia_aracae,34
Ternstroemia_asymmetrica,366
Ternstroemia_biangulipes,43
Ternstroemia_brachypoda,33
Ternstroemia_brasiliensis,2203
Ternstroemia_browniana,34
Ternstroemia_camelliifolia,53
Ternstroemia_campinicola,127
Ternstroemia_candolleana,504
Ternstroemia_circumscissilis,169
Ternstroemia_cleistogama,49
Ternstroemia_clusiifolia,24
Ternstroemia_conicocarpa,22
Ternstroemia_cuneifolia,129
Ternstroemia_delicatula,132
Ternstroemia_dentisepala,134
Ternstroemia_evenia,0
Ternstroemia_gleasoniana,0
Ternstroemia_globiflora,33
Ternstroemia_grandiosa,0
Ternstroemia_gymnanthera,306
Ternstroemia_hainanensis,14
Ternstroemia_heptasepala,23
Ternstroemia_huasteca,271
Ternstroemia_insignis,13
Ternstroemia_jelskii,224
Ternstroemia_killipiana,24
Ternstroemia_klugiana,107
Ternstroemia_kwangtungensis,100
Ternstroemia_laevigata,68
Ternstroemia_landae,0
Ternstroemia_lehmannii,191
Ternstroemia_lineata,1807
Ternstroemia_luquillensis,23
Ternstroemia_luteoflora,339
Ternstroemia_macrocarpa,181
Ternstroemia_maguirei,24
Ternstroemia_maltbyi,37
Ternstroemia_meridionalis,665
Ternstroemia_microphylla,0
Ternstroemia_multiovulata,150
Ternstroemia_mutisiana,14
Ternstroemia_nitida,155
Ternstroemia_oocarpa,1060
Ternstroemia_pachytrocha,38
Ternstroemia_peduncularis,177
Ternstroemia_penduliflora,44
Ternstroemia_polyandra,61
Ternstroemia_polypetala,68
Ternstroemia_punctata,274
Ternstroemia_schomburgkiana,39
Ternstroemia_sichuanensis,0
Ternstroemia_simaoensis,22
Ternstroemia_stahlii,65
Ternstroemia_steyermarkii,14
Ternstroemia_subserrata,123
Ternstroemia_subsessilis,0
Ternstroemia_sylvatica,207
Ternstroemia_tepezapote,3616
Ternstroemia_urophora,103
Ternstroemia_verticillata,98
Ternstroemia_yunnanensis,22
Tessaria_integrifolia,2680
Tessmannianthus_calcaratus,68
Tessmannianthus_carinatus,0
Tessmannianthus_cenepensis,44
Tessmannianthus_cereifolius,9
Tessmannianthus_gordonii,14
Tessmannianthus_heterostemon,211
Tessmannianthus_quadridomius,53
Tessmannia_africana,344
Tessmannia_anomala,314
Tessmannia_burttii,34
Tessmannia_copallifera,0
Tessmannia_dawei,24
Tessmannia_densiflora,38
Tessmannia_dewildemaniana,93
Tessmannia_lescrauwaetii,137
Tessmannia_martiniana,34
Tessmannia_yangambiensis,0
Testulea_gabonensis,142
Tetraberlinia_baregarum,0
Tetraberlinia_bifoliolata,1097
Tetraberlinia_korupensis,73
Tetraberlinia_longiracemosa,108
Tetraberlinia_moreliana,226
Tetraberlinia_polyphylla,98
Tetraberlinia_tubmaniana,156
Tetracentron_sinense,291
Tetracera_boiviniana,452
Tetracera_eriantha,14
Tetracera_parviflora,561
Tetrachyron_orizabaensis,154
Tetradenia_bainesii,21
Tetradenia_brevispicata,192
Tetradenia_multiflora,0
Tetradenia_riparia,337
Tetradium_austrosinense,0
Tetradium_daniellii,199
Tetradium_fraxinifolium,150
Tetradium_glabrifolium,803
Tetradium_ruticarpum,650
Tetrameles_nudiflora,260
Tetrameranthus_duckei,137
Tetrameranthus_laomae,245
Tetrameranthus_pachycarpus,63
Tetrameranthus_umbellatus,83
Tetrapanax_papyrifer,366
Tetrapleura_chevalieri,88
Tetrapleura_tetraptera,1387
Tetrapterocarpon_geayi,434
Tetrapterocarpon_septentrionalis,85
Tetrapterys_aristeguietae,0
Tetrapterys_styloptera,1143
Tetrasida_chachapoyensis,53
Tetrastylidium_grandifolium,829
Tetrastylidium_peruvianum,412
Tetrathylacium_johansenii,384
Tetrathylacium_macrophyllum,3014
Tetrazygia_bicolor,511
Tetrazygia_biflora,42
Tetrazygia_urbanii,98
Tetrazygia_urceolata,13
Tetrazygiopsis_brachycentra,32
Tetrazygiopsis_cordata,0
Tetrazygiopsis_ekmanii,0
Tetrazygiopsis_longicollis,83
Tetrorchidium_andinum,690
Tetrorchidium_brevifolium,76
Tetrorchidium_bulbipilosum,39
Tetrorchidium_costaricense,106
Tetrorchidium_didymostemon,1530
Tetrorchidium_dusenii,131
Tetrorchidium_euryphyllum,642
Tetrorchidium_hirsutum,34
Tetrorchidium_jamaicense,0
Tetrorchidium_macrophyllum,1354
Tetrorchidium_microphyllum,0
Tetrorchidium_ochroleucum,225
Tetrorchidium_popayanense,44
Tetrorchidium_robledoanum,161
Tetrorchidium_rotundatum,432
Tetrorchidium_rubrivenium,3379
Tetrorchidium_ulugurense,24
Thailentadopsis_tenuis,42
Thaleropia_iteophylla,14
Thaleropia_queenslandica,164
Thecacoris_cometia,298
Thecacoris_grandifolia,44
Thecacoris_humbertii,14
Thecacoris_leptobotrya,339
Thecacoris_lucida,240
Thecacoris_madagascariensis,332
Thecacoris_perrieri,340
Thecacoris_trichogyne,289
Theobroma_angustifolium,339
Theobroma_bernoullii,306
Theobroma_bicolor,900
Theobroma_cacao,2004
Theobroma_canumanense,29
Theobroma_cirmolinae,29
Theobroma_gileri,103
Theobroma_glaucum,373
Theobroma_grandiflorum,708
Theobroma_hylaeum,39
Theobroma_mammosum,154
Theobroma_microcarpum,567
Theobroma_nemorale,39
Theobroma_obovatum,660
Theobroma_simiarum,203
Theobroma_sinuosum,19
Theobroma_speciosum,2293
Theobroma_subincanum,4090
Theobroma_velutinum,161
Thespesia_acutiloba,131
Thespesia_danis,112
Thespesia_grandiflora,107
Thespesia_gummiflua,67
Thespesia_populnea,1465
Thevetia_ahouai,4158
Thibaudia_floribunda,1460
Thilachium_africanum,242
Thilachium_densiflorum,48
Thilachium_humbertii,0
Thilachium_laurifolium,70
Thilachium_monophyllum,58
Thilachium_pouponii,58
Thilachium_seyrigii,71
Thilachium_thomasii,88
Thinouia_ventricosa,36
Thiollierea_lenormandii,18
Thiollierea_macrophylla,45
Thiollierea_pachyphylla,18
Thiollierea_rigaultii,0
Thogsennia_lindeniana,0
Thomandersia_congolana,324
Thomandersia_hensii,1431
Thouinia_acuminata,119
Thouinia_paucidentata,1280
Thouinia_striata,177
Thouinia_villosa,860
Thouinidium_decandrum,1706
Thrinax_excelsa,23
Thrinax_parviflora,56
Thrinax_radiata,927
Thyrsanthera_suborbicularis,14
Thyrsodium_bolivianum,174
Thyrsodium_guianense,294
Thyrsodium_herrerense,63
Thyrsodium_puberulum,201
Thyrsodium_rondonianum,410
Thyrsodium_spruceanum,3458
Thysanostemon_fanshawei,19
Tibouchina_andreana,161
Tibouchina_aspera,1904
Tibouchina_barnebyana,355
Tibouchina_bipenicillata,536
Tibouchina_boudetii,88
Tibouchina_ciliaris,421
Tibouchina_clavata,447
Tibouchina_cryptadena,68
Tibouchina_dusenii,128
Tibouchina_estrellensis,1535
Tibouchina_gleasoniana,137
Tibouchina_grossa,1633
Tibouchina_inopinata,184
Tibouchina_longifolia,4702
Tibouchina_ochypetala,615
Tibouchina_paleacea,78
Tibouchina_papyrus,194
Tibouchina_pogonanthera,152
Tibouchina_regnellii,335
Tibouchina_reitzii,447
Tibouchina_rhynchantherifolia,19
Tibouchina_rigidula,131
Tibouchina_sellowiana,2061
Tibouchina_solmsii,14
Tibouchina_velutina,288
Ticodendron_incognitum,195
Ticorea_longiflora,269
Ticorea_tubiflora,605
Tieghemella_africana,241
Tieghemella_heckelii,141
Tilia_amurensis,852
Tilia_callidonta,12
Tilia_chinensis,208
Tilia_chingiana,43
Tilia_cordata,99602
Tilia_dasystyla,29
Tilia_endochrysea,140
Tilia_henryana,37
Tilia_japonica,1332
Tilia_mandshurica,55
Tilia_miqueliana,190
Tilia_mongolica,61
Tilia_nobilis,34
Tilia_oliveri,115
Tilia_paucicostata,155
Tilia_platyphyllos,53631
Tilia_tomentosa,409
Tilia_tuan,228
Timonius_akunensis,0
Timonius_amboinicus,14
Timonius_amungwiwanensis,0
Timonius_appendiculatus,0
Timonius_arboreus,37
Timonius_argenteus,0
Timonius_avenis,88
Timonius_belensis,230
Timonius_bismarckensis,44
Timonius_borneensis,78
Timonius_bracteatus,0
Timonius_branderhorstii,19
Timonius_carii,19
Timonius_carstensensis,0
Timonius_celebicus,19
Timonius_clathratus,44
Timonius_corneri,0
Timonius_corymbosus,0
Timonius_cryptophlebus,0
Timonius_decipiens,14
Timonius_diffusus,0
Timonius_dolichophyllus,29
Timonius_esherianus,0
Timonius_flavescens,269
Timonius_grandifolius,34
Timonius_heptamerus,0
Timonius_imitans,0
Timonius_klossii,0
Timonius_koikokoensis,14
Timonius_koordersii,34
Timonius_lasianthoides,58
Timonius_ledermannii,14
Timonius_longifolius,0
Timonius_longitubus,43
Timonius_meridionalis,24
Timonius_merokensis,0
Timonius_minahassae,78
Timonius_modestus,29
Timonius_moluccanus,0
Timonius_morobensis,24
Timonius_neobritannicus,34
Timonius_nitens,19
Timonius_oblongus,0
Timonius_oreophilus,0
Timonius_papuanus,0
Timonius_platycarpus,22
Timonius_pubistipulus,263
Timonius_repertus,0
Timonius_rivularis,0
Timonius_rufescens,58
Timonius_scabriflorus,0
Timonius_schefferi,0
Timonius_secundiflorus,19
Timonius_singularis,395
Timonius_subauritus,19
Timonius_subavenis,9
Timonius_subcoriaceus,29
Timonius_subsessilis,14
Timonius_sylvestris,14
Timonius_timon,5456
Timonius_tomentosus,0
Timonius_trichanthus,137
Timonius_trichocladus,0
Timonius_villamilii,93
Timonius_wallichianus,44
Timonius_wollastonii,0
Timonius_wrayi,0
Timonius_xanthocarpus,0
Timonius_zuckianus,19
Tinadendron_noumeanum,18
Tina_antongiliensis,71
Tina_apiculata,83
Tina_chapelieriana,413
Tina_chrysophylla,18
Tina_conjugata,221
Tina_coursii,83
Tina_dasycarpa,65
Tina_dissitiflora,118
Tina_isaloensis,191
Tina_isoneura,200
Tina_macrocarpa,51
Tina_phellocarpa,182
Tina_striata,1020
Tina_suarezensis,28
Tina_tamatavensis,18
Tina_thouarsiana,319
Tina_urschii,55
Tina_vadonii,28
Tipuana_tipu,566
Tirpitzia_sinensis,198
Tisonia_baillonii,37
Tisonia_baronii,76
Tisonia_capuronii,33
Tisonia_cloiselii,0
Tisonia_coriacea,297
Tisonia_ficulnea,47
Tisonia_glabrata,37
Tisonia_humbertii,38
Tisonia_keraudrenae,38
Tisonia_leandriana,32
Tisonia_rubescens,38
Tithonia_koelzii,18
Tithonia_longiradiata,1099
Tococa_aristata,582
Tococa_bullifera,618
Tococa_capitata,324
Tococa_caquetana,815
Tococa_caudata,240
Tococa_cinnamomea,39
Tococa_cordata,44
Tococa_coronata,2553
Tococa_erioneura,52
Tococa_erythrophylla,161
Tococa_guianensis,10989
Tococa_macrophysca,462
Tococa_macroptera,52
Tococa_macrosperma,1182
Tococa_parviflora,151
Tococa_spadiciflora,441
Tococa_stellata,0
Tococa_stephanotricha,165
Tococa_subciliata,534
Tococa_tepuiensis,171
Tocoyena_brasiliensis,1959
Tocoyena_brevifolia,53
Tocoyena_bullata,1109
Tocoyena_costanensis,151
Tocoyena_foetida,205
Tocoyena_formosa,9690
Tocoyena_longiflora,267
Tocoyena_megistantha,63
Tocoyena_pendulina,24
Tocoyena_pittieri,482
Tocoyena_sellowiana,489
Tocoyena_williamsii,826
Toechima_erythrocarpum,639
Tontelea_attenuata,648
Tontelea_coriacea,448
Tontelea_corymbosa,78
Tontelea_emarginata,156
Tontelea_hondurensis,101
Tontelea_leptophylla,183
Tontelea_mauritioides,404
Tontelea_passiflora,797
Toona_ciliata,4225
Toona_fargesii,0
Toona_sureni,120
Toronia_toru,1145
Torralbasia_cuneifolia,162
Toulicia_bullata,53
Toulicia_crassifolia,235
Toulicia_elliptica,127
Toulicia_guianensis,1146
Toulicia_laevigata,363
Toulicia_megalocarpa,24
Toulicia_patentinervis,96
