"species","IUCNstatus"
"Mariosousa_acatlensis","NotThreatened"
"Mariosousa_salazarii","NotThreatened"
"Mastixiodendron_smithii","NotThreatened"
"Melicope_haleakalae","Threatened"
"Melicope_haupuensis","Threatened"
"Melicope_lucida","NotEvaluated"
"Melicope_subunifoliolata","NotThreatened"
"Meliosma_corymbosa","NotThreatened"
"Meliosma_glandulosa","NotThreatened"
"Meliosma_nesites","Threatened"
"Meliosma_paupera","NotEvaluated"
"Mentzelia_arborescens","NotThreatened"
"Merrilliodendron_megacarpum","NotEvaluated"
"Mezilaurus_vanderwerffii","Vulnerable"
"Miconia_militis","NotEvaluated"
"Microlobius_foetidus","NotThreatened"
"Mimosa_benthamii","NotThreatened"
"Mimosa_costenya","Vulnerable"
"Mimosa_galeottii","NotThreatened"
"Mimosa_goldmanii","NotThreatened"
"Mimosa_insignis","NotEvaluated"
"Mimosa_lacerata","NotThreatened"
"Mimosa_lactiflua","NotThreatened"
"Mimosa_mollis","NotThreatened"
"Mimosa_rhododactyla","Vulnerable"
"Mimosa_rosei","NotThreatened"
"Montanoa_revealii","Threatened"
"Morus_wittiorum","NotThreatened"
"Mouriri_valenzuelana","NotEvaluated"
"Muellera_variabilis","NotEvaluated"
"Myrsine_linearis","NotEvaluated"
"Myrsine_parvicarpa","NotEvaluated"
"Mytilaria_laosensis","NotEvaluated"
"Neobuxbaumia_mezcalaensis","NotThreatened"
"Neolitsea_brevipes","NotEvaluated"
"Neolitsea_cambodiana","NotThreatened"
"Neolitsea_chui","NotThreatened"
"Neolitsea_ellipsoidea","NotThreatened"
"Neolitsea_longipedicellata","NotThreatened"
"Neolitsea_phanerophlebia","NotThreatened"
"Neolitsea_pulchella","NotThreatened"
"Neomillspaughia_emarginata","NotThreatened"
"Neonauclea_clemensiae","NotThreatened"
"Neonauclea_maluensis","NotThreatened"
"Neonauclea_pseudocalycina","NotEvaluated"
"Nothofagus_perryi","NotThreatened"
"Nothofagus_pseudoresinosa","NotThreatened"
"Ocotea_candidovillosa","Threatened"
"Ocotea_jorge-escobarii","NotThreatened"
"Ocotea_julianii","NotThreatened"
"Olea_rubrovenia","NotEvaluated"
"Oreopanax_echinops","NotThreatened"
"Oreopanax_nicaraguensis","Vulnerable"
"Ormosia_glaberrima","NotEvaluated"
"Ormosia_microphylla","NotEvaluated"
"Ormosia_oaxacana","Vulnerable"
"Ormosia_semicastrata","NotThreatened"
"Osmoxylon_micranthum","NotThreatened"
"Pachycereus_grandis","Vulnerable"
"Pachycereus_tepamo","NotThreatened"
"Pachycereus_weberi","NotThreatened"
"Papuodendron_lepidotum","NotThreatened"
"Parathesis_fusca","NotThreatened"
"Parathesis_macronema","NotThreatened"
"Parathesis_rothschuhiana","Vulnerable"
"Parmentiera_millspaughiana","NotThreatened"
"Parmentiera_trunciflora","Threatened"
"Parthenium_schottii","Threatened"
"Pavetta_hongkongensis","NotThreatened"
"Persea_hintonii","Vulnerable"
"Photinia_callosa","NotThreatened"
"Photinia_impressivena","NotEvaluated"
"Phyllanthus_coalcomanensis","Threatened"
"Phyllanthus_tequilensis","NotEvaluated"
"Phymosia_rosea","NotThreatened"
"Pichonia_lauterbachiana","NotThreatened"
"Picramnia_guerrerensis","Threatened"
"Pilosocereus_alensis","NotThreatened"
"Pilosocereus_purpusii","NotThreatened"
"Pinus_devoniana","NotThreatened"
"Pinus_douglasiana","NotThreatened"
"Pinus_herrerae","NotThreatened"
"Pinus_jaliscana","NotThreatened"
"Pinus_lawsonii","NotThreatened"
"Pinus_pringlei","NotThreatened"
"Pinus_rzedowskii","Vulnerable"
"Piranhea_mexicana","Vulnerable"
"Pittosporum_argentifolium","NotEvaluated"
"Planchonella_mandjeliana","NotThreatened"
"Planchonella_thyrsoidea","NotThreatened"
"Planchonia_brevistipitata","NotEvaluated"
"Platymiscium_lasiocarpum","Vulnerable"
"Plectocomia_microstachys","Threatened"
"Pleradenophora_lottiae","NotThreatened"
"Plerandra_emiliana","NotThreatened"
"Plerandra_pachyphylla","Threatened"
"Podocarpus_pseudobracteatus","NotThreatened"
"Polyalthia_pingpienensis","Threatened"
"Polygala_fallax","NotThreatened"
"Polyscias_lecardii","NotThreatened"
"Populus_guzmanantlensis","Threatened"
"Populus_simaroa","Vulnerable"
"Porterandia_beamanii","NotEvaluated"
"Praravinia_sericotricha","NotEvaluated"
"Premna_cavaleriei","NotThreatened"
"Prunus_ligustrina","NotEvaluated"
"Prunus_oocarpa","NotEvaluated"
"Pseudosmodingium_perniciosum","NotThreatened"
"Psychotria_chonantha","Threatened"
