"species","IUCNstatus"
"Faramea_ampla","NotEvaluated"
"Faramea_areolata","NotThreatened"
"Faramea_bicolor","Vulnerable"
"Faramea_egregia","NotEvaluated"
"Faramea_liesneri","NotEvaluated"
"Faramea_longistipula","NotEvaluated"
"Faramea_luteovirens","NotThreatened"
"Faramea_maguirei","NotEvaluated"
"Faramea_monsalveae","NotThreatened"
"Faramea_papillata","NotEvaluated"
"Faramea_papirifolia","NotEvaluated"
"Fernandoa_ferdinandi","Vulnerable"
"Fernandoa_serrata","NotEvaluated"
"Ficus_eliadis","Threatened"
"Ficus_maitin","NotEvaluated"
"Ficus_rieberiana","NotEvaluated"
"Ficus_subsagittifolia","NotEvaluated"
"Flagenium_petrikense","Threatened"
"Fordia_albiflora","NotThreatened"
"Freziera_friedrichsthaliana","Vulnerable"
"Fusispermum_minutiflorum","NotEvaluated"
"Gaertnera_hirsuta","Threatened"
"Gaertnera_trachystyla","NotEvaluated"
"Galipea_dasysperma","NotThreatened"
"Galipea_panamensis","NotThreatened"
"Garcinia_brevipedicellata","Vulnerable"
"Garcinia_densivenia","NotEvaluated"
"Garcinia_forbesii","NotEvaluated"
"Garcinia_griffithii","NotEvaluated"
"Garcinia_lucida","NotThreatened"
"Garcinia_magnifolia","NotThreatened"
"Garcinia_mannii","NotThreatened"
"Garcinia_preussii","NotThreatened"
"Garcinia_staudtii","Vulnerable"
"Garcinia_subtilinervis","NotThreatened"
"Garcinia_urophylla","NotEvaluated"
"Geissanthus_cogolloi","NotThreatened"
"Gentlea_tacanensis","NotEvaluated"
"Geonoma_triandra","NotEvaluated"
