"species","IUCNstatus"
"Magnolia_kachirachirai","Threatened"
"Magnolia_laevifolia","DD"
"Magnolia_macclurei","NotThreatened"
"Magnolia_martini","NotEvaluated"
"Magnolia_mediocris","NotThreatened"
"Magnolia_nitida","Vulnerable"
"Magnolia_rufibarbata","Threatened"
"Magnolia_yunnanensis","DD"
"Mallotus_barbatus","NotThreatened"
"Mallotus_lanceolatus","NotThreatened"
"Mallotus_metcalfianus","NotEvaluated"
"Mallotus_oreophilus","DD"
"Mangifera_persiciforma","NotEvaluated"
"Markhamia_stipulata","NotThreatened"
"Mastixia_pentandra","NotEvaluated"
"Mayodendron_igneum","NotEvaluated"
"Maytenus_oleoides","NotThreatened"
"Medinilla_arboricola","NotEvaluated"
"Medinilla_assamica","NotEvaluated"
"Melastoma_imbricatum","NotEvaluated"
"Melicope_lucida","NotEvaluated"
"Melicope_pteleifolia","NotThreatened"
"Melicope_viticina","NotThreatened"
"Melientha_suavis","NotEvaluated"
"Meliosma_angustifolia","NotThreatened"
"Meliosma_arnottiana","NotEvaluated"
"Meliosma_dumicola","NotEvaluated"
"Meliosma_fordii","NotThreatened"
"Meliosma_henryi","NotThreatened"
"Meliosma_kirkii","NotThreatened"
"Meliosma_laui","NotEvaluated"
"Meliosma_thorelii","NotEvaluated"
"Metapanax_davidii","NotThreatened"
"Microtropis_petelotii","NotEvaluated"
"Millettia_acutiflora","NotThreatened"
"Millettia_pulchra","NotThreatened"
"Millettia_velutina","NotThreatened"
"Mitrephora_tomentosa","NotEvaluated"
"Monosis_parishii","NotEvaluated"
"Morella_integra","NotThreatened"
"Moringa_borziana","NotThreatened"
"Murraya_euchrestifolia","NotThreatened"
"Mussaenda_macrophylla","NotEvaluated"
"Myrsine_affinis","NotEvaluated"
"Myrsine_faberi","NotThreatened"
"Myrsine_kwangsiensis","NotThreatened"
"Myrsine_linearis","NotEvaluated"
"Myrsine_seguinii","NotThreatened"
"Myrsine_semiserrata","NotThreatened"
"Mytilaria_laosensis","NotEvaluated"
"Nageia_fleuryi","NotThreatened"
"Nenga_banaensis","NotEvaluated"
"Neolitsea_alongensis","NotThreatened"
"Neolitsea_ellipsoidea","NotThreatened"
"Neolitsea_hainanensis","NotEvaluated"
"Neolitsea_hiiranensis","NotEvaluated"
"Neolitsea_oblongifolia","NotEvaluated"
