"species","IUCNstatus"
"Diospyros_umbrosa","NotThreatened"
"Diospyros_vieillardii","NotThreatened"
"Diospyros_villosiuscula","NotThreatened"
"Diospyros_viridicans","NotEvaluated"
"Diospyros_yaouhensis","NotThreatened"
"Diphysa_yucatanensis","NotEvaluated"
"Discocalyx_latepetiolata","NotThreatened"
"Disepalum_coronatum","NotEvaluated"
"Dolicholobium_gertrudis","NotThreatened"
"Dolicholobium_linearilobum","NotThreatened"
"Dolicholobium_oxylobum","NotThreatened"
"Dracontomelon_lenticulatum","Vulnerable"
"Dracophyllum_verticillatum","NotThreatened"
"Dryadodaphne_crassa","NotThreatened"
"Dryadodaphne_novoguineensis","NotThreatened"
"Drypetes_aframensis","NotThreatened"
"Drypetes_floribunda","NotEvaluated"
"Drypetes_lasiogynoides","NotThreatened"
"Dubouzetia_acuminata","Threatened"
"Dubouzetia_caudiculata","NotThreatened"
"Dubouzetia_elegans","NotEvaluated"
"Dubouzetia_kairoi","NotThreatened"
"Durio_grandiflorus","Vulnerable"
"Dutaillyea_amosensis","Vulnerable"
"Dysoxylum_bijugum","NotEvaluated"
"Dysoxylum_brassii","NotThreatened"
"Dysoxylum_brevipaniculum","NotThreatened"
"Dysoxylum_canalense","NotEvaluated"
"Dysoxylum_hapalanthum","NotThreatened"
"Dysoxylum_inopinatum","NotThreatened"
"Dysoxylum_roseum","NotEvaluated"
"Dysoxylum_rufescens","NotEvaluated"
"Dysoxylum_variabile","NotThreatened"
"Ehretia_decaryi","Threatened"
"Ehretia_trachyphylla","NotThreatened"
"Elaeocarpus_alaternoides","NotThreatened"
"Elaeocarpus_altigenus","NotThreatened"
"Elaeocarpus_altisectus","NotThreatened"
"Elaeocarpus_amplifolius","NotThreatened"
"Elaeocarpus_bakaianus","Vulnerable"
"Elaeocarpus_blepharoceras","NotThreatened"
"Elaeocarpus_brachypodus","NotThreatened"
"Elaeocarpus_brunnescens","NotEvaluated"
"Elaeocarpus_buderi","Threatened"
"Elaeocarpus_bullatus","NotThreatened"
"Elaeocarpus_coloides","NotThreatened"
"Elaeocarpus_comptonii","Vulnerable"
"Elaeocarpus_coumbouiensis","Vulnerable"
"Elaeocarpus_dasycarpus","NotThreatened"
"Elaeocarpus_dognyensis","NotThreatened"
"Elaeocarpus_dolichodactylus","NotThreatened"
"Elaeocarpus_dolichostylus","NotThreatened"
"Elaeocarpus_elatus","NotThreatened"
"Elaeocarpus_euneurus","NotEvaluated"
"Elaeocarpus_filiformidentatus","NotThreatened"
"Elaeocarpus_fuscoides","NotThreatened"
"Elaeocarpus_geminiflorus","NotThreatened"
"Elaeocarpus_guillaumii","NotThreatened"
"Elaeocarpus_gummatus","NotThreatened"
"Elaeocarpus_habbemensis","NotThreatened"
"Elaeocarpus_hochreutineri","NotEvaluated"
"Elaeocarpus_hortensis","NotEvaluated"
"Elaeocarpus_kaniensis","Vulnerable"
"Elaeocarpus_knuthii","NotEvaluated"
"Elaeocarpus_kostermansii","NotEvaluated"
"Elaeocarpus_kaalensis","Vulnerable"
"Elaeocarpus_ledermannii","NotThreatened"
"Elaeocarpus_marafunganus","NotThreatened"
"Elaeocarpus_marginatus","NotEvaluated"
"Elaeocarpus_miegei","NotThreatened"
"Elaeocarpus_millarii","Vulnerable"
"Elaeocarpus_multinervosus","NotEvaluated"
"Elaeocarpus_multisectus","NotThreatened"
"Elaeocarpus_murukkai","Vulnerable"
"Elaeocarpus_neobritannicus","NotThreatened"
"Elaeocarpus_nodosus","Vulnerable"
"Elaeocarpus_nouhuysii","NotThreatened"
"Elaeocarpus_ovigerus","NotThreatened"
"Elaeocarpus_pachyanthus","NotThreatened"
"Elaeocarpus_pachyophrys","NotEvaluated"
"Elaeocarpus_polydactylus","NotThreatened"
"Elaeocarpus_pseudopaniculatus","NotThreatened"
"Elaeocarpus_ptilanthus","NotThreatened"
"Elaeocarpus_pullenii","NotThreatened"
"Elaeocarpus_pycnanthus","NotThreatened"
"Elaeocarpus_rotundifolius","NotThreatened"
"Elaeocarpus_sarcanthus","NotThreatened"
"Elaeocarpus_sayeri","NotThreatened"
"Elaeocarpus_schlechterianus","NotThreatened"
"Elaeocarpus_sepikanus","NotThreatened"
"Elaeocarpus_seringii","NotThreatened"
"Elaeocarpus_speciosus","NotThreatened"
"Elaeocarpus_tariensis","NotThreatened"
"Elaeocarpus_toninensis","NotThreatened"
"Elaeocarpus_trichophyllus","NotThreatened"
"Elaeocarpus_undulatus","NotThreatened"
"Elaeocarpus_vieillardii","NotThreatened"
"Elaeocarpus_weibeliana","NotEvaluated"
"Elaeocarpus_whartonensis","Threatened"
"Elaeocarpus_womersleyi","NotThreatened"
"Elaeocarpus_yateensis","NotThreatened"
"Elaeodendron_aquifolium","Threatened"
"Elattostachys_angulosa","NotThreatened"
"Elattostachys_apetala","NotThreatened"
"Elattostachys_globosa","NotThreatened"
"Elattostachys_incisa","NotEvaluated"
"Emmenosperma_papuanum","NotThreatened"
"Endiandra_brassii","NotThreatened"
"Endiandra_forbesii","NotThreatened"
"Endiandra_grandifolia","NotThreatened"
"Endiandra_lecardii","Vulnerable"
"Endiandra_neocaledonica","NotEvaluated"
"Endiandra_polyneura","NotEvaluated"
"Endiandra_sebertii","NotEvaluated"
"Endospermum_domatiophorum","NotThreatened"
"Endospermum_medullosum","Vulnerable"
"Eremophila_linearis","NotThreatened"
"Eremophila_micrantha","NotThreatened"
"Erica_kingaensis","NotEvaluated"
"Erythrina_merrilliana","Threatened"
"Erythrospermum_candidum","NotEvaluated"
"Erythroxylum_novocaledonicum","NotEvaluated"
"Eucalyptopsis_papuana","NotThreatened"
"Eucalyptus_capitanea","NotThreatened"
"Eucalyptus_carnei","NotThreatened"
"Eucalyptus_effusa","NotThreatened"
"Eucalyptus_flavida","NotThreatened"
"Eucalyptus_hypolaena","NotThreatened"
"Eucalyptus_jutsonii","Vulnerable"
"Eucalyptus_lesouefii","NotThreatened"
"Eucalyptus_longissima","NotThreatened"
"Eucalyptus_lucasii","NotThreatened"
"Eucalyptus_nigrifunda","NotThreatened"
"Eucalyptus_planipes","NotThreatened"
"Eucalyptus_rosacea","NotThreatened"
"Eucalyptus_semota","Vulnerable"
"Eucalyptus_striaticalyx","NotThreatened"
